user_id,categories
58603,1532 1612 672 0 1766     
58604,163 937 1765 1766 1767   
58606,672 0 1765 1766 1767     
58607,1080 433 435 428 452     
58608,674 435 130 1114 912     
58611,672 134 1766 1767 1768   
58620,913 756 1779 1765 1766   
58621,1241 0 1764 1765 1766    
58637,454 1765 1766 1767 1768  
58640,1284 1765 1766 1767 1768 
58644,672 0 1765 1766 1767     
58645,440 462 0 1767 1768      
58656,749 0 1764 1765 1766     
58662,1892 2108 0 1765 1766    
58667,1177 556 2086 0 1766     
58668,493 0 1765 1766 1767     
58669,434 672 1151 1765 1766   
58674,685 0 1764 1765 1766     
58677,1064 2098 2109 0 1765    
58707,2132 2102 2180 223 1424  
58708,237 1764 1765 1766 1767  
58720,1892 0 1764 1765 1766    
58730,683 1764 1765 1766 1767  
58732,672 435 428 1080 433     
58740,486 672 489 1063 148     
58746,1076 1764 1765 1766 1767 
58750,1336 0 1765 1766 1767    
58752,126 134 1767 1768 1769   
58758,564 0 1764 1765 1766     
58760,1031 0 1765 1766 1767    
58769,672 0 1765 1766 1767     
58772,873 0 1765 1766 1767     
58775,672 237 1765 1766 1767   
58781,672 1254 160 0 1765      
58785,672 0 1765 1766 1767     
58786,674 672 1766 1767 1768   
58787,477 0 1764 1765 1766     
58789,906 0 1764 1765 1766     
58808,826 123 1767 1768 1769   
58809,444 789 2155 1121 2153   
58844,433 1216 0 1765 1766     
58855,1027 1040 424 573 120    
58857,2345 848 1024 1065 0     
58861,2028 771 1754 2361 1930  
58865,23 672 0 1766 1767       
58882,105 793 43 1781 1766     
58887,1351 0 1765 1766 1767    
58895,191 134 2098 847 0       
58900,672 148 163 0 1766       
58904,672 0 1765 1766 1767     
58925,631 1255 1766 1767 1768  
58931,66 1070 223 2507 492     
58939,759 434 991 868 0        
58944,1765 0 1766 1767 1768    
58946,1941 1411 1005 1966 2036 
58947,1071 0 1764 1765 1766    
58948,675 0 1765 1766 1767     
58949,1653 1586 910 1516 1644  
58952,197 734 716 1024 2105    
58953,134 0 1765 1766 1767     
58955,882 0 1765 1766 1767     
58956,1033 1436 2334 0 1765    
58960,1302 0 1765 1766 1767    
58966,1272 0 1765 1766 1767    
58971,2127 206 188 190 1766    
58983,177 1354 2138 2241 755   
58988,200 1193 0 1766 1767     
58990,672 0 1765 1766 1767     
58999,424 435 1765 1766 1767   
59010,2104 0 1765 1766 1767    
59011,911 123 126 134 124      
59016,1899 0 1764 1765 1766    
59022,1605 1602 2129 1599 740  
59029,1281 110 0 1765 1766     
59032,129 0 1765 1766 1767     
59040,672 0 1765 1766 1767     
59049,503 0 1765 1766 1767     
59071,1182 1764 1765 1766 1767 
59081,995 1764 1765 1766 1767  
59082,163 459 2468 695 444     
59113,2309 0 1765 1766 1767    
59114,1002 1652 0 1764 1765    
59118,474 1039 452 0 1765      
59125,1869 2559 1765 1766 1767 
59128,2251 76 0 1764 1765      
59132,696 475 695 1727 444     
59146,672 0 1765 1766 1767     
59150,235 0 1764 1765 1766     
59153,672 1068 0 1764 1765     
59157,1634 0 1765 1766 1767    
59167,1821 503 0 1764 1765     
59174,163 1765 1766 1767 1768  
59175,1023 672 0 1765 1766     
59194,22 867 984 1423 2306     
59203,675 435 1765 1766 1767   
59214,672 912 750 1764 1765    
59215,1956 0 1765 1766 1767    
59222,672 0 1765 1766 1767     
59225,1948 2124 2129 2127 1768 
59230,1253 0 1764 1765 1766    
59232,2319 21 1764 1765 1766   
59233,672 892 0 1764 1765      
59236,163 1765 1766 1767 1768  
59239,135 0 1765 1766 1767     
59248,1336 0 1765 1766 1767    
59250,1966 1427 1938 2176 123  
59251,1580 672 0 1764 1765     
59258,1255 0 1764 1765 1766    
59259,424 1764 1765 1766 1767  
59261,672 0 1765 1766 1767     
59262,977 0 1765 1766 1767     
59263,1063 1520 1138 1524 1065 
59270,672 0 1765 1766 1767     
59271,422 775 1171 1479 2208   
59287,110 750 0 1766 1767      
59301,1257 0 1764 1765 1766    
59302,13 1765 0 1766 1767      
59307,435 1764 1765 1766 1767  
59317,672 0 1765 1766 1767     
59318,912 1764 1765 1766 1767  
59319,873 0 1765 1766 1767     
59322,950 962 911 773 119      
59330,1668 0 1765 1766 1767    
59343,1213 968 1204 799 2262   
59346,104 0 1764 1765 1766     
59350,1355 0 1765 1766 1767    
59353,2105 830 672 695 1767    
59355,1028 0 1765 1766 1767    
59358,130 0 1765 1766 1767     
59363,2105 474 0 1765 1766     
59378,672 0 1765 1766 1767     
59381,193 2260 683 1765 1766   
59387,2182 1166 0 1765 1766    
59389,479 1765 1055 0 1766     
59391,672 682 1105 170 1056    
59395,672 0 1765 1766 1767     
59398,204 0 1765 1766 1767     
59403,435 893 1764 1765 1766   
59405,695 0 1765 1766 1767     
59406,486 66 2551 49 142       
59418,672 0 1765 1766 1767     
59422,1213 1765 1766 1767 1768 
59434,1411 1764 1765 1766 1767 
59438,819 0 1765 1766 1767     
59448,66 0 1764 1765 1766      
59452,253 0 1764 1765 1766     
59467,189 237 2105 2003 1442   
59473,672 163 553 1765 1245    
59486,672 0 1765 1766 1767     
59497,1138 0 1764 1765 1766    
59499,774 0 1765 1766 1767     
59509,2491 1189 0 1765 1766    
59511,905 1028 0 1766 1767     
59522,672 1245 0 1765 1766     
59528,103 2006 1764 1765 1766  
59529,1691 1682 826 2241 1765  
59535,1054 795 1894 0 1766     
59536,1953 1948 1143 677 1892  
59537,53 156 1063 462 1236     
59546,1898 18 1132 547 552     
59557,1901 125 1236 1170 2050  
59558,1377 1464 755 795 1761   
59562,672 0 1765 1766 1767     
59564,784 0 1765 1766 1767     
59568,672 993 1765 1766 1767   
59582,1213 1765 1766 1767 1768 
59584,1582 0 1764 1765 1766    
59587,995 1764 1765 1766 1767  
59594,672 0 1765 1766 1767     
59597,1465 440 2021 253 0      
59607,20 138 830 66 832        
59608,110 0 1765 1766 1767     
59612,119 970 0 1766 1767      
59613,1827 0 1765 1766 1767    
59615,672 970 785 450 2419     
59624,801 912 1038 1023 125    
59636,189 0 1765 1766 1767     
59640,1396 0 1764 1765 1766    
59644,1050 0 1765 1766 1767    
59645,672 148 486 2339 114     
59654,2003 0 1765 1766 1767    
59657,435 427 1765 1766 1767   
59659,1064 0 1764 1765 1766    
59668,1106 664 1446 2003 665   
59691,672 0 1765 1766 1767     
59693,795 760 0 1767 1768      
59704,971 0 1765 1766 1767     
59705,1409 1764 1765 1766 1767 
59708,1354 134 751 0 1767      
59711,1245 1764 1765 1766 1767 
59720,573 0 1764 1765 1766     
59721,672 0 1765 1766 1767     
59739,672 0 1765 1766 1767     
59747,114 1866 188 2502 1482   
59749,103 105 429 1409 475     
59760,666 440 1201 795 1269    
59770,486 427 105 0 1766       
59772,1620 2282 1726 0 1766    
59774,444 1765 1766 1767 1768  
59775,56 21 24 33 1766         
59799,134 126 123 135 202      
59829,1265 1764 1765 1766 1767 
59832,444 1765 1766 1767 1768  
59834,1899 0 1764 1765 1766    
59845,2105 0 1765 1766 1767    
59854,1766 0 1765 1767 1768    
59889,2229 2219 0 1763 1764    
59904,450 672 0 1766 1767      
59907,2334 0 1765 1766 1767    
59913,672 486 0 1765 1766      
59916,672 110 0 1766 1767      
59928,473 0 1765 1766 1767     
59930,695 0 1765 1766 1767     
59938,1062 2320 1763 1764 1765 
59940,1114 0 1765 1766 1767    
59949,1715 0 1765 1766 1767    
59953,2002 1453 170 2566 0     
59957,2309 2149 110 1291 120   
59961,553 672 0 1766 1767      
59974,938 0 1765 1766 1767     
59981,103 1764 1765 1766 1767  
59982,1892 0 1764 1765 1766    
59984,672 177 0 1765 1766      
59990,435 1035 1033 683 672    
59995,1040 0 1765 1766 1767    
59996,66 0 1764 1765 1766      
60007,138 123 1167 1766 1767   
60010,553 0 1765 1766 1767     
60011,234 1892 2421 253 0      
60017,148 2229 631 171 776     
60023,66 0 1764 1765 1766      
60025,672 0 1765 1766 1767     
60029,1322 0 1765 1766 1767    
60035,105 672 103 1764 1765    
60037,435 103 2053 495 1778    
60043,863 2209 973 2214 1351   
60047,799 983 0 1766 1767      
60055,819 433 0 1764 1765      
60071,163 1765 1766 1767 1768  
60088,1063 163 110 113 0       
60090,2009 0 1764 1765 1766    
60112,1068 737 827 206 867     
60115,1409 1764 1765 1766 1767 
60120,434 1764 1765 1766 1767  
60123,1257 0 1764 1765 1766    
60127,837 1729 0 1765 1766     
60134,123 185 239 1766 1767    
60137,1882 0 1765 1766 1767    
60139,66 424 0 1765 1766       
60140,238 2189 2242 1132 130   
60155,1370 121 1039 1023 424   
60170,2028 784 0 1765 1766     
60180,1017 848 1764 1765 1766  
60195,672 1508 1310 0 1765     
60232,493 0 1765 1766 1767     
60233,789 893 430 103 1750     
60245,672 0 1765 1766 1767     
60246,749 1354 760 0 1766      
60253,1378 0 1765 1766 1767    
60255,1267 0 1765 1766 1767    
60258,424 54 2020 98 459       
60273,672 1307 163 0 1766      
60274,1321 799 779 2262 825    
60298,134 163 110 1767 1768    
60305,459 0 1765 1766 1767     
60310,1351 0 1765 1766 1767    
60313,672 0 1765 1766 1767     
60318,127 238 1450 1767 1768   
60328,554 1409 1765 1766 1767  
60348,926 912 207 1818 1763    
60350,486 1899 0 1764 1765     
60351,66 672 0 1765 1766       
60357,103 672 1765 1766 1767   
60361,1382 672 422 2104 0      
60377,148 1484 0 1765 1766     
60388,1245 1764 1765 1766 1767 
60411,756 1764 1765 1766 1767  
60413,981 1307 2108 1401 128   
60421,790 110 1267 130 826     
60437,672 1064 0 1764 1765     
60448,672 0 1765 1766 1767     
60450,493 0 1765 1766 1767     
60463,1264 1764 1765 1766 1767 
60465,837 0 1765 1766 1767     
60466,1283 1764 1765 1766 1767 
60481,58 810 0 1765 1766       
60492,750 124 753 1766 1767    
60495,1438 0 1765 1766 1767    
60504,192 2124 911 2127 157    
60505,1354 0 1765 1766 1767    
60515,546 0 1765 1766 1767     
60517,16 0 1765 1766 1767      
60535,672 444 435 160 427      
60536,424 1764 1765 1766 1767  
60539,672 0 1765 1766 1767     
60544,1354 827 108 130 1064    
60547,1044 0 1765 1766 1767    
60571,992 0 1765 1766 1767     
60582,21 0 1764 1765 1766      
60583,1039 433 1079 444 672    
60588,672 0 1765 1766 1767     
60595,114 1253 253 1106 1765   
60619,672 0 1765 1766 1767     
60631,866 0 1765 1766 1767     
60633,672 922 1764 1765 1766   
60636,672 1409 1765 1766 1767  
60640,817 0 1765 1766 1767     
60669,675 66 1902 817 1765     
60676,134 138 1767 1768 1769   
60678,683 905 0 1764 1765      
60683,2105 0 1765 1766 1767    
60690,66 687 0 1765 1766       
60712,2239 1764 1765 1766 1767 
60715,682 0 1764 1765 1766     
60721,1446 102 206 430 433     
60726,2242 0 1764 1765 1766    
60727,2431 85 141 0 1766       
60733,672 134 554 493 135      
60740,2345 1183 0 1764 1765    
60745,1334 0 1765 1766 1767    
60755,623 0 1765 1766 1767     
60769,2148 0 1765 1766 1767    
60772,553 0 1765 1766 1767     
60779,130 0 1765 1766 1767     
60784,2369 0 1765 1766 1767    
60791,1190 1450 1766 1767 1768 
60797,723 0 1764 1765 1766     
60799,1183 996 163 1780 1765   
60801,2104 784 672 793 1028    
60805,864 44 478 1354 210      
60814,1065 0 1764 1765 1766    
60817,134 124 672 110 197      
60829,1765 0 1766 1767 1768    
60841,123 134 911 1747 1768    
60842,672 0 1765 1766 1767     
60853,1028 674 1765 1766 1767  
60860,674 1256 1765 1766 1767  
60862,1948 134 1173 123 757    
60865,1837 167 2005 1558 234   
60875,1378 130 440 1046 873    
60883,1294 2105 0 1765 1766    
60887,1024 0 1765 1766 1767    
60890,672 0 1765 1766 1767     
60896,103 1764 1765 1766 1767  
60900,108 0 1765 1766 1767     
60911,775 0 1765 1766 1767     
60929,2030 1765 1766 1767 1768 
60944,253 0 1764 1765 1766     
60949,813 471 492 0 1767       
60957,1435 1664 2282 1592 188  
60961,672 0 1765 1766 1767     
60963,672 0 1765 1766 1767     
60966,134 0 1765 1766 1767     
60967,553 1402 121 424 720     
60975,2282 0 1765 1766 1767    
60979,1019 1205 2129 0 1766    
60980,1037 665 1765 1766 1767  
60987,672 427 2505 1063 158    
60990,674 113 1006 250 142     
60993,672 0 1765 1766 1767     
61010,120 2182 0 1766 1767     
61015,1729 672 0 1764 1765     
61018,672 0 1765 1766 1767     
61028,110 0 1765 1766 1767     
61029,868 1244 682 846 863     
61038,1038 27 1765 1766 1767   
61039,1201 444 1766 1767 1768  
61041,1352 0 1765 1766 1767    
61050,693 672 0 1766 1767      
61055,2158 0 1765 1766 1767    
61073,1887 869 477 672 873     
61084,444 1765 1766 1767 1768  
61085,196 177 1467 1454 171    
61089,2163 569 0 1765 1766     
61090,163 424 0 1766 1767      
61093,163 1765 1766 1767 1768  
61094,454 672 1766 1767 1768   
61099,826 478 1065 189 0       
61100,672 486 0 1765 1766      
61108,2020 0 1765 1766 1767    
61121,1891 0 1764 1765 1766    
61128,2206 1424 0 1765 1766    
61140,1166 674 1766 1767 1768  
61142,820 75 0 1765 1766       
61163,2489 424 0 1765 1766     
61166,784 954 2009 1259 0      
61169,108 0 1765 1766 1767     
61171,2329 121 0 1765 1766     
61175,475 1764 1765 1766 1767  
61177,44 1257 0 1765 1766      
61178,1245 1764 1765 1766 1767 
61179,2332 66 1479 440 749     
61183,672 80 0 1765 1766       
61188,766 958 764 0 1765       
61200,672 1059 771 2637 422    
61209,103 1764 1765 1766 1767  
61212,2036 2425 1764 1765 1766 
61226,672 0 1765 1766 1767     
61232,163 1765 1766 1767 1768  
61234,672 0 1765 1766 1767     
61238,459 0 1765 1766 1767     
61244,672 0 1765 1766 1767     
61254,134 0 1765 1766 1767     
61259,672 0 1765 1766 1767     
61263,1378 2242 1765 1766 1767 
61267,1063 0 1764 1765 1766    
61276,450 0 1765 1766 1767     
61281,2124 672 962 1058 1409   
61298,2003 138 2100 151 1064   
61307,2119 422 192 0 1767      
61312,672 0 1765 1766 1767     
61313,120 892 2132 189 1424    
61317,819 1402 672 827 837     
61335,2218 1764 1765 1766 1767 
61353,698 0 1765 1766 1767     
61366,1601 0 1765 1766 1767    
61371,66 1438 0 1765 1766      
61375,1089 184 1764 1765 1766  
61401,424 672 2003 160 478     
61402,1445 235 2263 1310 125   
61410,1660 1183 1741 1656 1662 
61412,672 0 1765 1766 1767     
61414,776 1743 826 1767 1768   
61419,162 672 0 1766 1767      
61432,937 125 1634 1202 489    
61442,960 954 1407 1358 0      
61443,672 0 1765 1766 1767     
61445,1037 991 2007 1378 1067  
61452,1412 1040 1215 483 653   
61465,672 0 1765 1766 1767     
61469,1666 547 1766 1767 1768  
61473,66 0 1764 1765 1766      
61478,1059 0 1764 1765 1766    
61494,135 66 0 1766 1767       
61496,2104 440 435 459 422     
61500,1166 0 1765 1766 1767    
61501,2081 1369 847 1059 120   
61518,124 1765 1766 1767 1768  
61523,2239 1946 1682 2241 1963 
61529,832 0 1765 1766 1767     
61535,455 1765 1766 1767 1768  
61536,1482 1765 1766 1767 1768 
61537,2151 196 1255 813 770    
61543,1668 1819 178 171 173    
61550,672 126 0 1766 1767      
61566,2260 2257 1762 1763 1764 
61583,1369 687 882 1767 1768   
61593,674 789 8 1048 22        
61596,672 0 1765 1766 1767     
61609,922 1764 1765 1766 1767  
61627,428 0 1764 1765 1766     
61628,826 172 0 1765 1766      
61636,163 1765 1766 1767 1768  
61639,1567 0 1764 1765 1766    
61641,134 253 0 1766 1767      
61645,1988 2119 1765 1766 1767 
61655,2130 0 1765 1766 1767    
61656,192 0 1765 1766 1767     
61658,873 0 1765 1766 1767     
61669,110 2105 135 1532 1892   
61672,1022 0 1765 1766 1767    
61674,2241 1334 2265 1336 0    
61680,1948 1765 1766 1767 1768 
61692,687 0 1765 1766 1767     
61708,789 2100 912 2101 1885   
61712,672 1352 121 120 23      
61713,148 1299 2081 838 0      
61729,1450 1765 1766 1767 1768 
61732,993 1764 1765 1766 1767  
61735,1064 0 1764 1765 1766    
61739,1882 0 1765 1766 1767    
61747,672 112 0 1766 1767      
61750,1278 1445 1966 0 1765    
61758,120 0 1765 1766 1767     
61767,672 977 461 1442 695     
61782,1454 672 825 1030 787    
61788,1213 1765 1766 1767 1768 
61791,427 433 430 428 1079     
61795,98 102 480 1397 1039     
61799,1141 1938 0 1765 1766    
61802,573 893 0 1764 1765      
61804,66 0 1764 1765 1766      
61812,674 672 1766 1767 1768   
61816,1409 672 1765 1766 1767  
61819,134 0 1765 1766 1767     
61831,66 0 1764 1765 1766      
61841,1956 1892 0 1765 1766    
61860,672 0 1765 1766 1767     
61877,2039 2038 0 1765 1766    
61888,1176 0 1765 1766 1767    
61892,440 50 1029 459 584      
61897,1249 0 1764 1765 1766    
61898,122 1892 1765 1766 1767  
61905,1336 0 1765 1766 1767    
61910,1291 0 1765 1766 1767    
61914,424 672 1409 135 826     
61915,1000 922 0 1764 1765     
61917,873 678 599 1765 1766    
61929,253 672 0 1764 1765      
61936,188 2645 672 1765 1766   
61937,127 1107 488 0 1767      
61939,672 1450 674 206 44      
61940,123 1765 1766 1767 1768  
61941,1107 0 1765 1766 1767    
61951,2187 1765 1766 1767 1768 
61957,1264 1764 1765 1766 1767 
61959,2484 130 773 1272 1274   
61962,939 1892 0 1764 1765     
61967,1662 0 1765 1766 1767    
61975,56 2212 2182 883 2343    
61981,672 0 1765 1766 1767     
61984,672 926 0 1764 1765      
62006,672 0 1765 1766 1767     
62008,424 1764 1765 1766 1767  
62019,672 0 1765 1766 1767     
62024,163 672 66 0 1765        
62030,789 1458 911 110 2485    
62033,1409 1764 1765 1766 1767 
62039,163 2030 0 1765 1766     
62053,1567 1687 1690 0 1766    
62065,435 1764 1765 1766 1767  
62076,435 893 1063 1064 1763   
62087,1742 982 1765 1766 1767  
62088,76 0 1764 1765 1766      
62092,1899 2252 1183 1006 0    
62095,1205 827 599 1248 1105   
62099,1554 1703 1765 1766 1767 
62111,926 0 1764 1765 1766     
62112,1063 110 775 134 0       
62113,1342 1438 0 1766 1767    
62130,751 0 1764 1765 1766     
62137,2355 0 1765 1766 1767    
62141,114 2105 1761 827 784    
62143,1262 0 1764 1765 1766    
62160,672 0 1765 1766 1767     
62165,1899 0 1764 1765 1766    
62169,1457 0 1765 1766 1767    
62174,672 0 1765 1766 1767     
62187,134 0 1765 1766 1767     
62193,1407 0 1764 1765 1766    
62196,2089 2088 2092 789 992   
62207,134 163 672 1767 1768    
62217,492 882 66 486 1668      
62226,1409 1764 1765 1766 1767 
62229,103 1764 1765 1766 1767  
62230,1001 693 0 1765 1766     
62234,827 1765 1766 1767 1768  
62250,1303 0 1765 1766 1767    
62251,253 0 1764 1765 1766     
62252,830 2100 1765 1766 1767  
62260,683 1030 695 0 1766      
62265,113 142 1264 1777 1765   
62267,826 0 1765 1766 1767     
62268,553 0 1765 1766 1767     
62291,1406 142 0 1764 1765     
62293,101 0 1763 1764 1765     
62295,672 160 0 1766 1767      
62299,1476 6 0 1765 1766       
62301,123 124 139 911 140      
62302,444 125 1636 253 672     
62305,672 0 1765 1766 1767     
62307,685 686 1765 1766 1767   
62308,424 672 1765 1766 1767   
62313,1378 0 1765 1766 1767    
62314,954 1765 1766 1767 1768  
62322,422 0 1764 1765 1766     
62331,66 0 1764 1765 1766      
62335,672 427 103 1764 1765    
62348,1308 1451 922 2529 1090  
62352,139 1892 898 0 1766      
62358,2081 1285 471 1766 1767  
62371,119 0 1765 1766 1767     
62372,2020 163 108 937 0       
62374,1022 0 1765 1766 1767    
62378,1024 791 810 0 1765      
62379,1065 687 0 1765 1766     
62392,672 0 1765 1766 1767     
62396,2002 0 1765 1766 1767    
62397,672 926 0 1764 1765      
62400,1664 0 1765 1766 1767    
62404,253 0 1764 1765 1766     
62418,1424 0 1764 1765 1766    
62429,790 553 789 1768 1769    
62434,247 1764 1765 1766 1767  
62435,424 912 1778 1764 1765   
62440,1956 1899 672 138 1766   
62444,1183 0 1764 1765 1766    
62449,2085 89 799 962 1767     
62451,672 0 1765 1766 1767     
62456,688 674 188 2540 2139    
62475,422 0 1764 1765 1766     
62496,1956 0 1765 1766 1767    
62498,440 0 1765 1766 1767     
62502,1618 440 2187 1766 1767  
62511,66 26 0 1766 1767        
62512,434 1764 1765 1766 1767  
62516,797 1765 1766 1767 1768  
62517,983 0 1765 1766 1767     
62527,480 0 1765 1766 1767     
62528,1063 0 1764 1765 1766    
62529,471 817 0 1766 1767      
62537,672 895 573 2003 486     
62543,424 1764 1765 1766 1767  
62544,1434 1186 206 1766 1767  
62560,1378 0 1765 1766 1767    
62562,672 0 1765 1766 1767     
62563,1213 1765 1766 1767 1768 
62565,2385 599 1247 1470 0     
62575,473 0 1765 1766 1767     
62582,675 0 1765 1766 1767     
62583,672 2192 0 1765 1766     
62587,2193 672 0 1765 1766     
62599,672 444 433 427 0        
62602,1892 0 1764 1765 1766    
62616,675 105 440 672 450      
62624,1519 0 1765 1766 1767    
62635,503 84 1201 1766 1767    
62647,797 1765 1766 1767 1768  
62648,237 1764 1765 1766 1767  
62659,495 1765 1766 1767 1768  
62675,1321 110 0 1765 1766     
62680,2542 1629 0 1765 1766    
62688,672 0 1765 1766 1767     
62689,672 1899 0 1764 1765     
62691,2107 672 0 1765 1766     
62693,674 1464 1766 1767 1768  
62701,2409 253 0 1764 1765     
62704,1471 1034 1765 1766 1767 
62708,2105 826 1766 1767 1768  
62714,66 2129 672 0 1766       
62715,1728 0 1764 1765 1766    
62718,2522 906 672 1455 1899   
62726,2229 0 1764 1765 1766    
62728,2228 1764 1765 1766 1767 
62735,51 771 1766 1767 1768    
62759,1028 0 1765 1766 1767    
62764,66 0 1764 1765 1766      
62766,672 0 1765 1766 1767     
62768,672 0 1765 1766 1767     
62775,688 1455 2019 171 2542   
62776,672 0 1765 1766 1767     
62781,1291 123 1765 1766 1767  
62782,1079 427 1765 1766 1767  
62794,2108 672 0 1765 1766     
62797,56 672 0 1766 1767       
62807,1409 1764 1765 1766 1767 
62810,1956 2035 56 1450 33     
62812,672 0 1765 1766 1767     
62813,2048 2089 2355 424 1892  
62816,140 129 1899 0 1767      
62827,672 0 1765 1766 1767     
62828,134 0 1765 1766 1767     
62837,755 1354 1291 119 774    
62841,189 0 1765 1766 1767     
62847,192 2133 1316 2129 2273  
62853,672 0 1765 1766 1767     
62855,789 0 1765 1766 1767     
62856,2107 1409 672 1765 1766  
62870,1244 1941 2542 0 1764    
62881,553 1336 672 0 1767      
62882,127 750 1455 771 0       
62891,1409 787 1067 1327 672   
62892,672 1037 1068 1059 916   
62893,1244 1764 1765 1766 1767 
62906,672 0 1765 1766 1767     
62918,672 0 1765 1766 1767     
62945,672 0 1765 1766 1767     
62946,1292 0 1765 1766 1767    
62954,1404 1245 0 1764 1765    
62968,672 789 1067 995 2260    
62973,2484 1352 1000 0 1765    
62976,798 723 784 695 2422     
62982,882 0 1765 1766 1767     
62988,200 0 1765 1766 1767     
62996,1724 1043 745 554 2559   
63013,1826 0 1765 1766 1767    
63015,672 0 1765 1766 1767     
63024,424 1764 1765 1766 1767  
63033,922 1241 2201 1068 827   
63039,2197 745 837 2105 0      
63048,148 478 424 486 433      
63055,1307 1089 672 641 956    
63064,1183 1524 0 1766 1767    
63069,906 1024 0 1766 1767     
63072,1280 66 1284 2622 687    
63077,2092 742 119 2366 2211   
63078,2235 962 1633 1634 817   
63081,695 1899 1765 1766 1767  
63086,674 140 678 2481 910     
63090,127 435 1892 486 424     
63093,194 2191 1532 0 1767     
63107,424 1456 1409 1765 1766  
63108,799 803 2470 2224 1767   
63116,749 2104 573 422 817     
63125,475 1764 1765 1766 1767  
63126,200 0 1765 1766 1767     
63129,237 997 1764 1765 1766   
63133,2009 0 1764 1765 1766    
63134,954 789 838 695 819      
63139,950 0 1765 1766 1767     
63140,950 1079 1779 1764 1765  
63141,546 1409 1244 547 1766   
63143,1021 120 0 1765 1766     
63148,1765 0 1766 1767 1768    
63152,2139 0 1765 1766 1767    
63153,56 0 1765 1766 1767      
63155,672 0 1765 1766 1767     
63157,2130 1063 0 1765 1766    
63159,1067 1764 1765 1766 1767 
63164,1187 0 1765 1766 1767    
63185,873 158 0 1766 1767      
63201,647 0 1765 1766 1767     
63219,169 2011 2527 1965 672   
63222,1941 0 1765 1766 1767    
63251,163 873 1766 1767 1768   
63260,832 838 672 1765 1766    
63262,1201 21 1764 1765 1766   
63263,142 192 108 0 1768       
63264,755 1237 0 1766 1767     
63266,825 1274 1272 1765 1766  
63268,479 423 0 1766 1767      
63275,1171 1765 1766 1767 1768 
63280,789 675 53 1105 119      
63283,237 1558 0 1764 1765     
63300,1409 784 793 1766 1767   
63301,1473 0 1764 1765 1766    
63304,462 0 1765 1766 1767     
63311,672 1335 906 0 1766      
63315,1532 0 1765 1766 1767    
63347,906 0 1764 1765 1766     
63366,825 0 1765 1766 1767     
63377,1453 0 1765 1766 1767    
63390,1765 66 0 1764 1766      
63408,672 0 1765 1766 1767     
63415,695 2440 53 1766 1767    
63418,672 0 1765 1766 1767     
63428,160 0 1765 1766 1767     
63429,672 0 1765 1766 1767     
63431,2150 197 770 2151 493    
63433,674 0 1765 1766 1767     
63444,1454 493 2148 753 183    
63456,24 114 0 1766 1767       
63460,2317 1636 1764 1765 1766 
63466,108 0 1765 1766 1767     
63472,1410 832 1765 1766 1767  
63481,898 0 1764 1765 1766     
63496,435 1764 1765 1766 1767  
63500,58 1730 0 1765 1766      
63508,672 0 1765 1766 1767     
63510,109 0 1765 1766 1767     
63517,1184 0 1765 1766 1767    
63519,424 440 672 0 1766       
63524,2129 0 1765 1766 1767    
63528,108 138 206 0 1768       
63533,1162 486 1766 1767 1768  
63537,1672 0 1765 1766 1767    
63545,672 0 1765 1766 1767     
63550,2191 0 1765 1766 1767    
63563,1241 0 1764 1765 1766    
63568,110 860 832 2096 2263    
63586,1035 990 0 1765 1766     
63594,189 1141 1930 2394 227   
63596,1024 0 1765 1766 1767    
63598,672 56 0 1766 1767       
63605,1171 553 424 2143 200    
63611,2221 825 129 0 1766      
63614,1899 0 1764 1765 1766    
63621,962 0 1765 1766 1767     
63623,134 0 1765 1766 1767     
63629,993 1764 1765 1766 1767  
63651,2092 0 1763 1764 1765    
63657,2295 0 1765 1766 1767    
63659,131 2559 1766 1767 1768  
63663,493 1816 1272 0 1765     
63667,912 1079 1966 672 428    
63668,675 422 424 427 192      
63683,424 1764 1765 1766 1767  
63698,672 0 1765 1766 1767     
63699,2185 0 1765 1766 1767    
63706,672 157 2422 827 2437    
63711,480 672 478 0 1766       
63715,189 0 1765 1766 1767     
63722,1253 1668 1658 1039 237  
63730,1465 2273 0 1766 1767    
63734,1171 683 1765 1766 1767  
63745,1024 0 1765 1766 1767    
63746,672 0 1765 1766 1767     
63747,253 483 389 1892 2556    
63761,486 1765 1766 1767 1768  
63773,770 950 0 1766 1767      
63799,2030 1409 1766 1767 1768 
63813,672 1328 1409 1746 1766  
63814,56 0 1765 1766 1767      
63824,66 0 1764 1765 1766      
63838,672 0 1765 1766 1767     
63849,2098 2433 2099 910 1774  
63863,2551 1135 723 0 1765     
63868,424 475 66 0 1765        
63870,838 1969 0 1763 1764     
63882,53 0 1765 1766 1767      
63884,911 672 424 1765 1766    
63896,1410 191 108 1941 1956   
63897,493 0 1765 1766 1767     
63907,1040 171 2002 200 675    
63911,1063 0 1764 1765 1766    
63912,200 0 1765 1766 1767     
63913,112 1024 0 1765 1766     
63915,1899 1327 2549 869 56    
63917,672 0 1765 1766 1767     
63918,1987 2187 760 1412 1747  
63920,440 0 1765 1766 1767     
63938,672 0 1765 1766 1767     
63945,120 0 1765 1766 1767     
63946,1749 0 1765 1766 1767    
63958,1350 424 0 1765 1766     
63963,2394 238 1764 1765 1766  
63965,1424 0 1764 1765 1766    
63969,1567 2102 1728 0 1766    
63984,1124 171 563 0 1766      
